feature,importance
iso,-0.046542846641655596
nist,-0.046542846641655596
manipulation,-0.046670025714912494
automation,-0.04677499505536518
layouts,-0.04697176701271372
rhelubuntu,-0.047027211922135236
xcode,-0.04706691544807475
resource,-0.047095573213761004
coaching,-0.0471502775132436
bgpospf,-0.04725961375929455
load,-0.04786965596156915
espresso,-0.04788424243158702
swiftui,-0.04789570805674529
interaction,-0.047970239854181584
opensource,-0.048063916779119496
efficient,-0.04815122685527654
drive,-0.048358282364165325
gathering,-0.04870275725161404
retrospectives,-0.048857144163850987
facing,-0.048895980901655776
sketch,-0.0489184732374715
figma,-0.0489753796330215
contributing,-0.04914848162840787
hardhat,-0.049187713392436064
snowflakeredshift,-0.049211665517147764
warehousing,-0.049211665517147764
client,-0.049462087987638126
compliance,-0.049836716844014535
seosem,-0.05024957222841196
fundamentals,-0.05027390416462097
requirements,-0.0503805352279088
collaborative,-0.05061088803139234
incident,-0.05101047481284409
response,-0.05101047481284409
uikit,-0.05147474571854527
conferences,-0.05163567554275183
environments,-0.05169479795774541
backlog,-0.05171726422530074
responsive,-0.05216561062439901
routing,-0.05234467615029937
virtualization,-0.052543407263318666
vmwarehyperv,-0.052543407263318666
angular,-0.05256038982324113
gameplay,-0.052782596307238375
markdown,-0.05283251771737292
information,-0.0530992749554576
natural,-0.053108707399503616
core,-0.0535959484713825
production,-0.0537540978672428
facilitation,-0.05380479525553254
etlelt,-0.05390607610539194
webjs,-0.05426093320033965
automated,-0.05439456353833887
waterfall,-0.05443546588131964
customer,-0.05448419970640558
juniper,-0.0547136126145991
servant,-0.05474724516810535
mapping,-0.054763536525660884
sql,-0.05501956054299602
cases,-0.05502518540965261
use,-0.05502518540965261
keras,-0.05511362569698013
troubleshooting,-0.05552027684431026
process,-0.05553075826604494
store,-0.055688647381189615
google,-0.05585217854296502
editing,-0.05596316856318253
integration,-0.05600597051419342
cost,-0.05616571876952177
compose,-0.056633816569274235
numpy,-0.0566991567406657
intelligence,-0.05720402304183815
threat,-0.05720402304183815
practices,-0.057307595166202006
best,-0.057307595166202006
ethereum,-0.05774772941691665
sentiment,-0.057864744107148
objectivec,-0.05806849445652877
engine,-0.05825344584725568
prototyping,-0.05827253176790391
cisco,-0.05833800837734235
reporting,-0.0583786866150445
patch,-0.058416384755613164
tcpip,-0.058665579461897856
truffle,-0.058806431139146825
unreal,-0.05886991142648292
scheduling,-0.05910391029237945
jetpack,-0.05927683079108624
software,-0.05951563872351074
vrar,-0.060716011907406414
communities,-0.06087687770905419
reinforcement,-0.061548904714741406
level,-0.06172375136583788
code,-0.061849889530532165
wireless,-0.06204459775763274
windows,-0.06225121862701615
skills,-0.06233493390749965
passionate,-0.063047758774599
pandas,-0.06305603525557116
services,-0.06329523215463494
test,-0.06365796870437601
penetration,-0.06380720108906028
knowledge,-0.06401267182073817
apps,-0.06406537970356026
html,-0.06467523248131248
ansible,-0.06481619779501523
technologist,-0.06589119045087619
smart,-0.06589951445632364
contracts,-0.06589951445632364
basics,-0.0659001552552729
switching,-0.06603906041759112
gradle,-0.06611491946367971
tuning,-0.0665585774948691
staying,-0.06704744772628847
unity,-0.06706831253781959
oracle,-0.0671296093330665
javascript,-0.06762277219833925
visualization,-0.06774279345945612
programming,-0.06775162639361787
siem,-0.06812235330824347
splunkqradar,-0.06812235330824347
jenkins,-0.06823298419578933
stack,-0.06826918012597961
airflow,-0.06876929131040577
scientist,-0.06938099057382001
reactjs,-0.06991108383214724
swift,-0.07003520648383561
qa,-0.07026192834095837
architectures,-0.07051823036896848
complex,-0.07059361680385934
restful,-0.07123192221421382
passion,-0.07143405011025465
firewalls,-0.07168751544945925
focus,-0.0722865547428922
emerging,-0.0724851186066456
kotlin,-0.07259636226866775
exploring,-0.07283296788278873
database,-0.07364444112965006
fabric,-0.07394555519014373
hyperledger,-0.07394555519014373
success,-0.07412117099581232
offering,-0.07412117099581232
driving,-0.07412117099581232
conducting,-0.07474715957483495
includes,-0.07543946975383095
problem,-0.07560151284847465
terraform,-0.0758686946672328
guides,-0.07612073710274711
sdk,-0.07691823236742365
designing,-0.07702268648618216
deployment,-0.07777919879926018
kubernetes,-0.07796575181533355
efficiency,-0.0781118752500323
cicd,-0.07874123237037431
spark,-0.07885566984145616
libraries,-0.07919193436236387
language,-0.07947110063965547
experienced,-0.0797352411273448
processing,-0.07974133859465231
strategy,-0.07997362040212135
problems,-0.08043594621972841
skilled,-0.08080185394497924
api,-0.0809551409229046
regression,-0.08104365443168422
css,-0.08128304448294209
bashpython,-0.08183008375382769
flask,-0.0818518268633791
writer,-0.08211029546007555
solidity,-0.08264047775010291
integrating,-0.08302726185343019
predictive,-0.08313116092276682
master,-0.08324589376973993
designer,-0.08359314220141574
scalability,-0.08359829563374337
scalable,-0.08419606188237366
monitoring,-0.08423654081535888
cryptography,-0.084339399748027
analytics,-0.0861490096708833
django,-0.08818210610593398
java,-0.08883872240633026
planning,-0.08919278478742877
jira,-0.08934621161387642
mysql,-0.08992596717534376
architecture,-0.0916955229864382
principles,-0.09202206976676448
ab,-0.09236257777695883
awsazuregcp,-0.09266183919911034
deploying,-0.09268301721049779
rest,-0.093989432770094
platforms,-0.09455435397140004
solving,-0.09476882564401265
linux,-0.09492570892709161
leadership,-0.09671636209141744
cybersecurity,-0.09675641366777793
docker,-0.09896885931380124
nodejs,-0.10284648066716266
agilescrum,-0.10302004084288889
azure,-0.10423959484418756
microservices,-0.1055692786652354
architect,-0.10643378518645441
model,-0.1070589335383615
blockchain,-0.10776809799328588
documentation,-0.10815227913076136
risk,-0.11193977177730965
communication,-0.11257992457009364
aws,-0.11529359290397677
including,-0.11557788952516053
optimizing,-0.11616800988543383
pipelines,-0.11705163398449968
devops,-0.12110448663193853
app,-0.1223349679798484
led,-0.12516262693754143
actively,-0.12516262693754143
contributed,-0.12516262693754143
product,-0.1262961159971936
technical,-0.1266892963842604
proficient,-0.12676445841372214
frontend,-0.12969685250078203
scrum,-0.12982303684521246
uiux,-0.13122930262826624
business,-0.1323809426340288
marketing,-0.13243390204425662
git,-0.1328764136908932
technologies,-0.13293966520231917
stakeholder,-0.13751718329419332
frameworks,-0.13843944633353286
network,-0.13908378955786005
web,-0.13944300054605346
security,-0.14218558101221623
performance,-0.14351075822301765
android,-0.14435431856796152
networking,-0.14469216733669202
apis,-0.1456438739659177
agile,-0.14892026616221418
backend,-0.15061264810447797
manager,-0.1516187418954659
solutions,-0.15215648789622851
user,-0.15244487160943826
analyst,-0.161011632750799
applications,-0.1663392292838391
ios,-0.17896679045157707
scripting,-0.1792820895067518
game,-0.18517538592060942
developing,-0.18948880209050514
models,-0.18998548658395276
building,-0.20043583112100694
management,-0.208051713772664
systems,-0.2124322246810232
mobile,-0.21540599155574255
implementing,-0.21981408805655492
engineer,-0.2318671121151308
projects,-0.2351673462655058
cloud,-0.25106092601361185
analysis,-0.2577757877527421
design,-0.26852527876668697
developer,-0.29332202970550286
testing,-0.29975910045938936
data,-0.4655495660959373
